Pais,Anho,NPatente,NCitas,Rango
FR,1968,3380574,1,25
FR,1968,3380614,1,25
FR,1968,3380749,1,25
FR,1968,3380782,1,25
FR,1968,3381152,1,25
FR,1968,3381153,1,25
FR,1968,3381228,1,25
FR,1968,3381300,1,25
FR,1968,3381826,1,25
FR,1968,3381918,1,25
FR,1968,3382011,1,25
FR,1968,3382114,1,25
FR,1968,3382390,1,25
FR,1968,3382446,1,25
FR,1968,3382858,1,25
FR,1968,3383229,1,25
FR,1968,3383406,1,25
FR,1968,3383479,1,25
FR,1968,3383533,1,25
FR,1968,3383652,1,25
FR,1968,3383663,1,25
FR,1968,3383741,1,25
FR,1968,3383779,1,25
FR,1968,3383837,1,25
FR,1968,3383906,1,25
FR,1968,3384160,1,25
FR,1968,3384440,1,25
FR,1968,3384609,1,25
FR,1968,3384748,1,25
FR,1968,3384828,1,25
FR,1968,3384832,1,25
FR,1968,3384849,1,25
FR,1968,3385035,1,25
FR,1968,3385253,1,25
FR,1968,3385259,1,25
FR,1968,3385764,1,25
FR,1968,3385931,1,25
FR,1968,3386068,1,25
FR,1968,3386217,1,25
FR,1968,3386423,1,25
FR,1968,3386477,1,25
FR,1968,3386674,1,25
FR,1968,3386819,1,25
FR,1968,3386908,1,25
FR,1968,3386929,1,25
FR,1968,3387027,1,25
FR,1968,3387113,1,25
FR,1968,3387311,1,25
FR,1968,3387462,1,25
FR,1968,3387670,1,25
FR,1968,3387787,1,25
FR,1968,3387817,1,25
FR,1968,3388339,1,25
FR,1968,3388430,1,25
FR,1968,3388608,1,25
FR,1968,3388810,1,25
FR,1968,3388903,1,25
FR,1968,3389251,1,25
FR,1968,3389289,1,25
FR,1968,3389620,1,25
FR,1968,3389837,1,25
FR,1968,3389988,1,25
FR,1968,3390437,1,25
FR,1968,3390788,1,25
FR,1968,3390939,1,25
FR,1968,3391033,1,25
FR,1968,3391074,1,25
FR,1968,3391345,1,25
FR,1968,3391896,1,25
FR,1968,3392086,1,25
FR,1968,3392371,1,25
FR,1968,3392373,1,25
FR,1968,3392528,1,25
FR,1968,3392587,1,25
FR,1968,3393020,1,25
FR,1968,3393048,1,25
FR,1968,3393235,1,25
FR,1968,3393240,1,25
FR,1968,3393435,1,25
FR,1968,3393592,1,25
FR,1968,3394103,1,25
FR,1968,3394578,1,25
FR,1968,3394858,1,25
FR,1968,3395539,1,25
FR,1968,3395773,1,25
FR,1968,3396329,1,25
FR,1968,3396414,1,25
FR,1968,3397170,1,25
FR,1968,3397212,1,25
FR,1968,3397307,1,25
FR,1968,3397535,1,25
FR,1968,3397604,1,25
FR,1968,3397942,1,25
FR,1968,3397943,1,25
FR,1968,3397958,1,25
FR,1968,3398362,1,25
FR,1968,3398443,1,25
FR,1968,3398458,1,25
FR,1968,3398930,1,25
FR,1968,3399657,1,25
FR,1968,3399871,1,25
FR,1968,3399945,1,25
FR,1968,3400063,1,25
FR,1968,3400283,1,25
FR,1968,3400739,1,25
FR,1968,3400897,1,25
FR,1968,3401460,1,25
FR,1968,3401902,1,25
FR,1968,3402262,1,25
FR,1968,3402283,1,25
FR,1968,3402511,1,25
FR,1968,3402639,1,25
FR,1968,3402738,1,25
FR,1968,3402746,1,25
FR,1968,3402787,1,25
FR,1969,3479281,62,1
FR,1969,3443087,52,2
FR,1969,3466151,28,3
FR,1969,3461215,27,4
FR,1969,3468563,26,5
FR,1969,3436454,25,6
FR,1969,3479088,24,7
FR,1969,3459315,24,7
FR,1969,3470046,23,8
FR,1969,3436141,23,8
FR,1969,3448748,23,8
FR,1969,3426166,22,9
FR,1969,3429773,21,10
FR,1969,3433919,21,10
FR,1969,3421326,21,10
FR,1969,3426396,20,11
FR,1969,3426530,20,11
FR,1969,3438312,20,11
FR,1969,3451183,20,11
FR,1969,3424560,19,12
FR,1969,3430901,19,12
FR,1969,3432445,19,12
FR,1969,3433311,17,13
FR,1969,3422139,17,13
FR,1969,3472888,16,14
FR,1969,3473988,16,14
FR,1969,3429211,16,14
FR,1969,3436540,16,14
FR,1969,3438489,16,14
FR,1969,3423282,16,14
FR,1969,3450182,16,14
FR,1969,3459521,16,14
FR,1969,3463911,16,14
FR,1969,3426865,15,15
FR,1969,3429202,15,15
FR,1969,3430306,15,15
FR,1969,3443874,15,15
FR,1969,3422627,15,15
FR,1969,3444649,15,15
FR,1969,3450109,15,15
FR,1969,3451888,15,15
FR,1969,3455260,15,15
FR,1969,3460535,15,15
FR,1969,3463365,15,15
FR,1969,3470092,14,16
FR,1969,3480065,14,16
FR,1969,3486927,14,16
FR,1969,3424909,14,16
FR,1969,3437081,14,16
FR,1969,3437924,14,16
FR,1969,3423671,14,16
FR,1969,3445002,14,16
FR,1969,3454922,14,16
FR,1969,3464008,13,17
FR,1969,3464133,13,17
FR,1969,3466881,13,17
FR,1969,3467398,13,17
FR,1969,3477167,13,17
FR,1969,3477665,13,17
FR,1969,3480115,13,17
FR,1969,3482276,13,17
FR,1969,3426279,13,17
FR,1969,3432100,13,17
FR,1969,3434052,13,17
FR,1969,3435494,13,17
FR,1969,3438732,13,17
FR,1969,3439657,13,17
FR,1969,3439823,13,17
FR,1969,3420097,13,17
FR,1969,3445347,13,17
FR,1969,3458099,13,17
FR,1969,3463669,13,17
FR,1969,3465216,12,18
FR,1969,3473728,12,18
FR,1969,3477574,12,18
FR,1969,3486377,12,18
FR,1969,3424239,12,18
FR,1969,3431791,12,18
FR,1969,3431892,12,18
FR,1969,3434861,12,18
FR,1969,3439655,12,18
FR,1969,3443959,12,18
FR,1969,3444402,12,18
FR,1969,3422511,12,18
FR,1969,3449012,12,18
FR,1969,3455243,12,18
FR,1969,3456132,12,18
FR,1969,3464477,11,19
FR,1969,3465487,11,19
FR,1969,3467413,11,19
FR,1969,3470006,11,19
FR,1969,3470624,11,19
FR,1969,3472763,11,19
FR,1969,3479768,11,19
FR,1969,3427518,11,19
FR,1969,3430798,11,19
FR,1969,3431181,11,19
FR,1969,3445333,11,19
FR,1969,3448684,11,19
FR,1969,3451851,11,19
FR,1969,3456628,11,19
FR,1969,3462035,11,19
FR,1969,3463077,11,19
FR,1969,3465811,10,20
FR,1969,3466541,10,20
FR,1969,3466878,10,20
FR,1969,3468090,10,20
FR,1969,3471726,10,20
FR,1969,3476375,10,20
FR,1969,3482448,10,20
FR,1969,3483557,10,20
FR,1969,3486660,10,20
FR,1969,3487132,10,20
FR,1969,3487405,10,20
FR,1969,3425530,10,20
FR,1969,3426612,10,20
FR,1969,3429972,10,20
FR,1969,3431574,10,20
FR,1969,3432989,10,20
FR,1969,3438221,10,20
FR,1969,3440254,10,20
FR,1969,3440469,10,20
FR,1969,3442315,10,20
FR,1969,3443921,10,20
FR,1969,3421389,10,20
FR,1969,3422783,10,20
FR,1969,3422864,10,20
FR,1969,3422936,10,20
FR,1969,3446593,10,20
FR,1969,3447318,10,20
FR,1969,3448501,10,20
FR,1969,3467268,9,21
FR,1969,3468057,9,21
FR,1969,3471601,9,21
FR,1969,3475266,9,21
FR,1969,3480665,9,21
FR,1969,3482929,9,21
FR,1969,3484376,9,21
FR,1969,3425184,9,21
FR,1969,3431698,9,21
FR,1969,3432537,9,21
FR,1969,3435529,9,21
FR,1969,3437625,9,21
FR,1969,3438309,9,21
FR,1969,3439715,9,21
FR,1969,3440847,9,21
FR,1969,3420780,9,21
FR,1969,3422106,9,21
FR,1969,3445200,9,21
FR,1969,3447848,9,21
FR,1969,3449030,9,21
FR,1969,3454003,9,21
FR,1969,3454290,9,21
FR,1969,3456412,9,21
FR,1969,3457032,9,21
FR,1969,3457772,9,21
FR,1969,3459982,9,21
FR,1969,3461806,9,21
FR,1969,3463091,9,21
FR,1969,3468745,8,22
FR,1969,3470527,8,22
FR,1969,3473986,8,22
FR,1969,3475352,8,22
FR,1969,3476844,8,22
FR,1969,3478537,8,22
FR,1969,3479100,8,22
FR,1969,3480624,8,22
FR,1969,3482559,8,22
FR,1969,3483685,8,22
FR,1969,3484232,8,22
FR,1969,3484513,8,22
FR,1969,3424398,8,22
FR,1969,3427218,8,22
FR,1969,3428656,8,22
FR,1969,3432519,8,22
FR,1969,3434637,8,22
FR,1969,3438639,8,22
FR,1969,3439759,8,22
FR,1969,3444256,8,22
FR,1969,3420277,8,22
FR,1969,3424041,8,22
FR,1969,3444773,8,22
FR,1969,3445070,8,22
FR,1969,3446688,8,22
FR,1969,3449864,8,22
FR,1969,3450661,8,22
FR,1969,3450914,8,22
FR,1969,3451232,8,22
FR,1969,3453008,8,22
FR,1969,3453112,8,22
FR,1969,3453424,8,22
FR,1969,3455165,8,22
FR,1969,3455402,8,22
FR,1969,3457594,8,22
FR,1969,3459980,8,22
FR,1969,3463209,8,22
FR,1969,3464169,7,23
FR,1969,3464549,7,23
FR,1969,3464818,7,23
FR,1969,3465064,7,23
FR,1969,3465602,7,23
FR,1969,3466269,7,23
FR,1969,3473594,7,23
FR,1969,3473751,7,23
FR,1969,3475421,7,23
FR,1969,3477889,7,23
FR,1969,3478212,7,23
FR,1969,3479844,7,23
FR,1969,3480389,7,23
FR,1969,3481417,7,23
FR,1969,3485474,7,23
FR,1969,3486370,7,23
FR,1969,3486506,7,23
FR,1969,3424410,7,23
FR,1969,3429948,7,23
FR,1969,3432072,7,23
FR,1969,3434326,7,23
FR,1969,3434924,7,23
FR,1969,3435165,7,23
FR,1969,3438650,7,23
FR,1969,3439591,7,23
FR,1969,3439994,7,23
FR,1969,3441778,7,23
FR,1969,3442065,7,23
FR,1969,3442095,7,23
FR,1969,3442414,7,23
FR,1969,3422735,7,23
FR,1969,3422917,7,23
FR,1969,3422939,7,23
FR,1969,3423682,7,23
FR,1969,3445499,7,23
FR,1969,3445986,7,23
FR,1969,3446073,7,23
FR,1969,3446431,7,23
FR,1969,3447650,7,23
FR,1969,3448118,7,23
FR,1969,3451081,7,23
FR,1969,3452809,7,23
FR,1969,3452844,7,23
FR,1969,3452884,7,23
FR,1969,3455587,7,23
FR,1969,3455797,7,23
FR,1969,3456759,7,23
FR,1969,3457981,7,23
FR,1969,3463040,7,23
FR,1969,3463416,7,23
FR,1969,3463995,6,24
FR,1969,3464205,6,24
FR,1969,3464269,6,24
FR,1969,3464779,6,24
FR,1969,3465613,6,24
FR,1969,3465669,6,24
FR,1969,3467506,6,24
FR,1969,3467842,6,24
FR,1969,3468423,6,24
FR,1969,3469128,6,24
FR,1969,3470508,6,24
FR,1969,3472685,6,24
FR,1969,3473446,6,24
FR,1969,3475595,6,24
FR,1969,3475639,6,24
FR,1969,3477473,6,24
FR,1969,3479457,6,24
FR,1969,3479569,6,24
FR,1969,3480481,6,24
FR,1969,3481879,6,24
FR,1969,3482294,6,24
FR,1969,3484196,6,24
FR,1969,3484320,6,24
FR,1969,3485053,6,24
FR,1969,3485535,6,24
FR,1969,3487424,6,24
FR,1969,3487457,6,24
FR,1969,3425381,6,24
FR,1969,3426193,6,24
FR,1969,3426821,6,24
FR,1969,3428642,6,24
FR,1969,3431744,6,24
FR,1969,3432238,6,24
FR,1969,3433681,6,24
FR,1969,3433692,6,24
FR,1969,3434207,6,24
FR,1969,3434522,6,24
FR,1969,3434862,6,24
FR,1969,3436273,6,24
FR,1969,3438316,6,24
FR,1969,3440523,6,24
FR,1969,3440818,6,24
FR,1969,3441379,6,24
FR,1969,3441565,6,24
FR,1969,3441722,6,24
FR,1969,3442006,6,24
FR,1969,3443362,6,24
FR,1969,3443475,6,24
FR,1969,3443806,6,24
FR,1969,3421138,6,24
FR,1969,3422345,6,24
FR,1969,3423843,6,24
FR,1969,3444727,6,24
FR,1969,3445994,6,24
FR,1969,3446355,6,24
FR,1969,3447741,6,24
FR,1969,3448477,6,24
FR,1969,3449065,6,24
FR,1969,3449153,6,24
FR,1969,3449459,6,24
FR,1969,3450311,6,24
FR,1969,3451644,6,24
FR,1969,3452967,6,24
FR,1969,3453904,6,24
FR,1969,3454740,6,24
FR,1969,3456659,6,24
FR,1969,3456939,6,24
FR,1969,3457263,6,24
FR,1969,3459639,6,24
FR,1969,3460678,6,24
FR,1969,3462561,6,24
FR,1969,3462804,6,24
FR,1969,3463394,6,24
FR,1969,3463671,6,24
FR,1969,3464055,5,25
FR,1969,3464668,5,25
FR,1969,3464910,5,25
FR,1969,3465731,5,25
FR,1969,3465843,5,25
FR,1969,3465941,5,25
FR,1969,3466067,5,25
FR,1969,3466662,5,25
FR,1969,3467596,5,25
FR,1969,3468841,5,25
FR,1969,3469479,5,25
FR,1969,3471464,5,25
FR,1969,3472358,5,25
FR,1969,3472414,5,25
FR,1969,3473422,5,25
FR,1969,3473571,5,25
FR,1969,3473649,5,25
FR,1969,3474783,5,25
FR,1969,3474946,5,25
FR,1969,3475398,5,25
FR,1969,3476095,5,25
FR,1969,3476775,5,25
FR,1969,3477276,5,25
FR,1969,3478538,5,25
FR,1969,3478821,5,25
FR,1969,3478987,5,25
FR,1969,3479079,5,25
FR,1969,3479510,5,25
FR,1969,3480526,5,25
FR,1969,3480949,5,25
FR,1969,3480958,5,25
FR,1969,3481699,5,25
FR,1969,3482005,5,25
FR,1969,3482620,5,25
FR,1969,3483618,5,25
FR,1969,3485356,5,25
FR,1969,3485484,5,25
FR,1969,3485596,5,25
FR,1969,3485753,5,25
FR,1969,3486203,5,25
FR,1969,3486469,5,25
FR,1969,3486931,5,25
FR,1969,3425398,5,25
FR,1969,3426721,5,25
FR,1969,3426999,5,25
FR,1969,3427008,5,25
FR,1969,3427459,5,25
FR,1969,3427868,5,25
FR,1969,3427898,5,25
FR,1969,3428834,5,25
FR,1969,3429279,5,25
FR,1969,3429922,5,25
FR,1969,3430690,5,25
FR,1969,3431119,5,25
FR,1969,3431523,5,25
FR,1969,3432194,5,25
FR,1969,3432401,5,25
FR,1969,3432522,5,25
FR,1969,3433070,5,25
FR,1969,3434334,5,25
FR,1969,3436020,5,25
FR,1969,3436612,5,25
FR,1969,3437288,5,25
FR,1969,3437509,5,25
FR,1969,3438034,5,25
FR,1969,3438152,5,25
FR,1969,3438592,5,25
FR,1969,3439260,5,25
FR,1969,3439305,5,25
FR,1969,3439579,5,25
FR,1969,3439658,5,25
FR,1969,3442148,5,25
FR,1969,3442748,5,25
FR,1969,3444098,5,25
FR,1969,3444124,5,25
FR,1969,3444185,5,25
FR,1969,3420981,5,25
FR,1969,3421628,5,25
FR,1969,3422086,5,25
FR,1969,3424084,5,25
FR,1969,3444852,5,25
FR,1969,3444991,5,25
FR,1969,3445886,5,25
FR,1969,3446357,5,25
FR,1969,3448263,5,25
FR,1969,3448494,5,25
FR,1969,3448609,5,25
FR,1969,3448893,5,25
FR,1969,3448963,5,25
FR,1969,3449045,5,25
FR,1969,3449616,5,25
FR,1969,3449861,5,25
FR,1969,3450280,5,25
FR,1969,3450865,5,25
FR,1969,3451402,5,25
FR,1969,3451986,5,25
FR,1969,3452546,5,25
FR,1969,3452999,5,25
FR,1969,3453348,5,25
FR,1969,3455157,5,25
FR,1969,3455376,5,25
FR,1969,3457301,5,25
FR,1969,3457726,5,25
FR,1969,3457825,5,25
FR,1969,3459263,5,25
FR,1969,3459360,5,25
FR,1969,3459717,5,25
FR,1969,3459745,5,25
FR,1969,3459855,5,25
FR,1969,3462213,5,25
FR,1969,3462274,5,25
FR,1969,3462743,5,25
FR,1969,3463217,5,25
FR,1969,3464140,4,26
FR,1969,3464446,4,26
FR,1969,3464923,4,26
FR,1969,3465563,4,26
FR,1969,3465575,4,26
FR,1969,3465645,4,26
FR,1969,3466062,4,26
FR,1969,3466479,4,26
FR,1969,3467136,4,26
FR,1969,3467483,4,26
FR,1969,3467781,4,26
FR,1969,3467819,4,26
FR,1969,3467962,4,26
FR,1969,3468151,4,26
FR,1969,3468193,4,26
FR,1969,3468295,4,26
FR,1969,3468516,4,26
FR,1969,3469133,4,26
FR,1969,3470346,4,26
FR,1969,3470393,4,26
FR,1969,3470477,4,26
FR,1969,3470759,4,26
FR,1969,3471655,4,26
FR,1969,3471738,4,26
FR,1969,3472919,4,26
FR,1969,3473690,4,26
FR,1969,3474240,4,26
FR,1969,3474690,4,26
FR,1969,3475135,4,26
FR,1969,3475615,4,26
FR,1969,3476457,4,26
FR,1969,3477417,4,26
FR,1969,3477695,4,26
FR,1969,3478067,4,26
FR,1969,3478933,4,26
FR,1969,3479241,4,26
FR,1969,3479356,4,26
FR,1969,3479809,4,26
FR,1969,3481749,4,26
FR,1969,3482304,4,26
FR,1969,3482420,4,26
FR,1969,3483151,4,26
FR,1969,3483304,4,26
FR,1969,3484356,4,26
FR,1969,3484469,4,26
FR,1969,3484725,4,26
FR,1969,3486328,4,26
FR,1969,3486382,4,26
FR,1969,3486978,4,26
FR,1969,3424209,4,26
FR,1969,3424861,4,26
FR,1969,3424986,4,26
FR,1969,3425908,4,26
FR,1969,3425959,4,26
FR,1969,3426633,4,26
FR,1969,3428039,4,26
FR,1969,3428530,4,26
FR,1969,3428806,4,26
FR,1969,3428954,4,26
FR,1969,3429526,4,26
FR,1969,3429816,4,26
FR,1969,3430082,4,26
FR,1969,3430384,4,26
FR,1969,3430684,4,26
FR,1969,3430976,4,26
FR,1969,3431017,4,26
FR,1969,3432694,4,26
FR,1969,3433207,4,26
FR,1969,3433560,4,26
FR,1969,3433588,4,26
FR,1969,3434283,4,26
FR,1969,3435036,4,26
FR,1969,3435283,4,26
FR,1969,3435562,4,26
FR,1969,3435756,4,26
FR,1969,3436181,4,26
FR,1969,3436407,4,26
FR,1969,3437120,4,26
FR,1969,3438222,4,26
FR,1969,3438304,4,26
FR,1969,3438535,4,26
FR,1969,3439327,4,26
FR,1969,3439545,4,26
FR,1969,3440326,4,26
FR,1969,3440353,4,26
FR,1969,3441650,4,26
FR,1969,3441838,4,26
FR,1969,3441930,4,26
FR,1969,3442039,4,26
FR,1969,3442263,4,26
FR,1969,3442569,4,26
FR,1969,3442895,4,26
FR,1969,3442907,4,26
FR,1969,3443621,4,26
FR,1969,3420068,4,26
FR,1969,3421306,4,26
FR,1969,3421706,4,26
FR,1969,3421978,4,26
FR,1969,3422307,4,26
FR,1969,3423807,4,26
FR,1969,3445480,4,26
FR,1969,3446074,4,26
FR,1969,3446207,4,26
FR,1969,3446335,4,26
FR,1969,3446371,4,26
FR,1969,3446838,4,26
FR,1969,3447758,4,26
FR,1969,3448192,4,26
FR,1969,3448480,4,26
FR,1969,3448544,4,26
FR,1969,3449620,4,26
FR,1969,3449752,4,26
FR,1969,3450062,4,26
FR,1969,3450197,4,26
FR,1969,3451318,4,26
FR,1969,3451913,4,26
FR,1969,3452134,4,26
FR,1969,3452206,4,26
FR,1969,3453214,4,26
FR,1969,3454331,4,26
FR,1969,3454780,4,26
FR,1969,3456125,4,26
FR,1969,3456629,4,26
FR,1969,3457732,4,26
FR,1969,3457885,4,26
FR,1969,3458122,4,26
FR,1969,3459057,4,26
FR,1969,3459949,4,26
FR,1969,3460658,4,26
FR,1969,3461013,4,26
FR,1969,3462167,4,26
FR,1969,3462245,4,26
FR,1969,3462526,4,26
FR,1969,3462558,4,26
FR,1969,3463631,4,26
FR,1969,3463780,4,26
FR,1969,3464033,3,27
FR,1969,3464560,3,27
FR,1969,3464669,3,27
FR,1969,3464925,3,27
FR,1969,3464972,3,27
FR,1969,3465767,3,27
FR,1969,3466576,3,27
FR,1969,3466614,3,27
FR,1969,3467024,3,27
FR,1969,3468131,3,27
FR,1969,3468305,3,27
FR,1969,3468459,3,27
FR,1969,3468591,3,27
FR,1969,3468897,3,27
FR,1969,3468953,3,27
FR,1969,3469481,3,27
FR,1969,3469639,3,27
FR,1969,3469712,3,27
FR,1969,3469896,3,27
FR,1969,3470526,3,27
FR,1969,3470658,3,27
FR,1969,3471240,3,27
FR,1969,3471931,3,27
FR,1969,3472104,3,27
FR,1969,3472407,3,27
FR,1969,3473040,3,27
FR,1969,3473125,3,27
FR,1969,3473235,3,27
FR,1969,3474813,3,27
FR,1969,3475379,3,27
FR,1969,3476588,3,27
FR,1969,3476835,3,27
FR,1969,3477230,3,27
FR,1969,3477703,3,27
FR,1969,3477950,3,27
FR,1969,3478810,3,27
FR,1969,3479360,3,27
FR,1969,3479538,3,27
FR,1969,3480362,3,27
FR,1969,3480703,3,27
FR,1969,3481275,3,27
FR,1969,3481562,3,27
FR,1969,3481747,3,27
FR,1969,3481833,3,27
FR,1969,3482139,3,27
FR,1969,3482178,3,27
FR,1969,3482245,3,27
FR,1969,3482855,3,27
FR,1969,3483514,3,27
FR,1969,3483555,3,27
FR,1969,3483753,3,27
FR,1969,3484511,3,27
FR,1969,3485478,3,27
FR,1969,3485614,3,27
FR,1969,3485624,3,27
FR,1969,3485676,3,27
FR,1969,3486129,3,27
FR,1969,3486718,3,27
FR,1969,3486773,3,27
FR,1969,3486882,3,27
FR,1969,3487195,3,27
FR,1969,3487374,3,27
FR,1969,3424330,3,27
FR,1969,3425234,3,27
FR,1969,3425528,3,27
FR,1969,3425641,3,27
FR,1969,3425853,3,27
FR,1969,3426027,3,27
FR,1969,3426271,3,27
FR,1969,3426617,3,27
FR,1969,3427142,3,27
FR,1969,3427357,3,27
FR,1969,3427594,3,27
FR,1969,3427800,3,27
FR,1969,3427848,3,27
FR,1969,3427906,3,27
FR,1969,3427958,3,27
FR,1969,3429396,3,27
FR,1969,3430027,3,27
FR,1969,3430211,3,27
FR,1969,3430246,3,27
FR,1969,3430411,3,27
FR,1969,3430551,3,27
FR,1969,3431080,3,27
FR,1969,3431728,3,27
FR,1969,3431740,3,27
FR,1969,3432393,3,27
FR,1969,3432410,3,27
FR,1969,3433014,3,27
FR,1969,3433091,3,27
FR,1969,3433724,3,27
FR,1969,3434176,3,27
FR,1969,3434510,3,27
FR,1969,3434557,3,27
FR,1969,3434640,3,27
FR,1969,3435381,3,27
FR,1969,3435874,3,27
FR,1969,3435875,3,27
FR,1969,3436130,3,27
FR,1969,3436542,3,27
FR,1969,3436632,3,27
FR,1969,3436948,3,27
FR,1969,3437205,3,27
FR,1969,3437281,3,27
FR,1969,3437348,3,27
FR,1969,3437453,3,27
FR,1969,3437696,3,27
FR,1969,3437731,3,27
FR,1969,3438267,3,27
FR,1969,3439193,3,27
FR,1969,3439211,3,27
FR,1969,3439222,3,27
FR,1969,3439484,3,27
FR,1969,3440912,3,27
FR,1969,3441074,3,27
FR,1969,3441221,3,27
FR,1969,3442060,3,27
FR,1969,3442109,3,27
FR,1969,3443135,3,27
FR,1969,3443162,3,27
FR,1969,3443543,3,27
FR,1969,3443721,3,27
FR,1969,3443778,3,27
FR,1969,3444062,3,27
FR,1969,3444225,3,27
FR,1969,3420100,3,27
FR,1969,3420737,3,27
FR,1969,3420834,3,27
FR,1969,3421183,3,27
FR,1969,3421995,3,27
FR,1969,3423033,3,27
FR,1969,3423034,3,27
FR,1969,3423066,3,27
FR,1969,3423160,3,27
FR,1969,3423363,3,27
FR,1969,3423992,3,27
FR,1969,3424148,3,27
FR,1969,3445747,3,27
FR,1969,3446081,3,27
FR,1969,3447019,3,27
FR,1969,3447571,3,27
FR,1969,3448450,3,27
FR,1969,3449115,3,27
FR,1969,3449136,3,27
FR,1969,3449347,3,27
FR,1969,3449573,3,27
FR,1969,3449626,3,27
FR,1969,3450139,3,27
FR,1969,3450639,3,27
FR,1969,3450698,3,27
FR,1969,3451151,3,27
FR,1969,3451339,3,27
FR,1969,3451541,3,27
FR,1969,3451596,3,27
FR,1969,3452535,3,27
FR,1969,3453105,3,27
FR,1969,3453515,3,27
FR,1969,3453974,3,27
FR,1969,3454181,3,27
FR,1969,3454798,3,27
FR,1969,3454838,3,27
FR,1969,3455419,3,27
FR,1969,3455570,3,27
FR,1969,3455634,3,27
FR,1969,3456428,3,27
FR,1969,3456673,3,27
FR,1969,3456716,3,27
FR,1969,3457192,3,27
FR,1969,3457729,3,27
FR,1969,3457780,3,27
FR,1969,3459348,3,27
FR,1969,3460650,3,27
FR,1969,3461328,3,27
FR,1969,3461530,3,27
FR,1969,3462100,3,27
FR,1969,3462591,3,27
FR,1969,3464322,2,28
FR,1969,3464365,2,28
FR,1969,3464559,2,28
FR,1969,3464760,2,28
FR,1969,3464789,2,28
FR,1969,3464936,2,28
FR,1969,3465179,2,28
FR,1969,3466146,2,28
FR,1969,3466196,2,28
FR,1969,3466205,2,28
FR,1969,3466238,2,28
FR,1969,3466416,2,28
FR,1969,3467129,2,28
FR,1969,3467253,2,28
FR,1969,3467343,2,28
FR,1969,3467511,2,28
FR,1969,3467580,2,28
FR,1969,3468016,2,28
FR,1969,3468494,2,28
FR,1969,3468522,2,28
FR,1969,3468929,2,28
FR,1969,3469715,2,28
FR,1969,3469770,2,28
FR,1969,3469920,2,28
FR,1969,3470140,2,28
FR,1969,3470424,2,28
FR,1969,3471142,2,28
FR,1969,3471817,2,28
FR,1969,3472513,2,28
FR,1969,3472586,2,28
FR,1969,3473073,2,28
FR,1969,3473126,2,28
FR,1969,3473305,2,28
FR,1969,3473482,2,28
FR,1969,3473516,2,28
FR,1969,3473754,2,28
FR,1969,3473835,2,28
FR,1969,3473855,2,28
FR,1969,3474018,2,28
FR,1969,3474187,2,28
FR,1969,3474211,2,28
FR,1969,3474318,2,28
FR,1969,3474339,2,28
FR,1969,3474956,2,28
FR,1969,3475627,2,28
FR,1969,3476054,2,28
FR,1969,3476449,2,28
FR,1969,3476470,2,28
FR,1969,3476758,2,28
FR,1969,3476761,2,28
FR,1969,3476908,2,28
FR,1969,3477751,2,28
FR,1969,3477968,2,28
FR,1969,3478062,2,28
FR,1969,3478095,2,28
FR,1969,3478163,2,28
FR,1969,3478358,2,28
FR,1969,3478669,2,28
FR,1969,3478802,2,28
FR,1969,3479228,2,28
FR,1969,3479329,2,28
FR,1969,3479332,2,28
FR,1969,3480044,2,28
FR,1969,3480606,2,28
FR,1969,3480850,2,28
FR,1969,3481640,2,28
FR,1969,3482039,2,28
FR,1969,3482124,2,28
FR,1969,3482151,2,28
FR,1969,3482244,2,28
FR,1969,3482743,2,28
FR,1969,3482840,2,28
FR,1969,3482907,2,28
FR,1969,3483128,2,28
FR,1969,3483524,2,28
FR,1969,3483740,2,28
FR,1969,3483932,2,28
FR,1969,3484404,2,28
FR,1969,3484745,2,28
FR,1969,3484825,2,28
FR,1969,3485942,2,28
FR,1969,3486327,2,28
FR,1969,3486352,2,28
FR,1969,3486713,2,28
FR,1969,3486987,2,28
FR,1969,3487037,2,28
FR,1969,3487212,2,28
FR,1969,3424440,2,28
FR,1969,3424571,2,28
FR,1969,3424685,2,28
FR,1969,3425656,2,28
FR,1969,3425902,2,28
FR,1969,3425939,2,28
FR,1969,3426489,2,28
FR,1969,3426985,2,28
FR,1969,3427195,2,28
FR,1969,3427260,2,28
FR,1969,3427367,2,28
FR,1969,3429142,2,28
FR,1969,3429331,2,28
FR,1969,3429409,2,28
FR,1969,3430044,2,28
FR,1969,3430225,2,28
FR,1969,3430405,2,28
FR,1969,3430562,2,28
FR,1969,3430756,2,28
FR,1969,3431029,2,28
FR,1969,3431035,2,28
FR,1969,3431352,2,28
FR,1969,3431435,2,28
FR,1969,3431774,2,28
FR,1969,3431893,2,28
FR,1969,3431913,2,28
FR,1969,3432124,2,28
FR,1969,3432372,2,28
FR,1969,3432589,2,28
FR,1969,3432715,2,28
FR,1969,3432797,2,28
FR,1969,3433059,2,28
FR,1969,3433170,2,28
FR,1969,3433736,2,28
FR,1969,3434274,2,28
FR,1969,3434533,2,28
FR,1969,3434867,2,28
FR,1969,3434884,2,28
FR,1969,3434955,2,28
FR,1969,3435158,2,28
FR,1969,3435343,2,28
FR,1969,3435407,2,28
FR,1969,3435663,2,28
FR,1969,3435918,2,28
FR,1969,3435998,2,28
FR,1969,3436089,2,28
FR,1969,3436180,2,28
FR,1969,3436560,2,28
FR,1969,3437659,2,28
FR,1969,3437967,2,28
FR,1969,3437988,2,28
